,vl_licitacao,indicador1,indicador2,indicador3,indicador4,Id,Prob,Grupo
5597,"1.125.529,79","0,9396",1,"0,0000",0,6796,"0,0922",3
5598,"46.444,61","0,9560",0,"0,0000",0,6798,"0,1955",1
5599,"639.187,99","0,9043",0,"0,0000",0,6802,"0,0267",1
5600,"167.348,78","0,8515",0,"0,0000",0,6805,"0,0722",1
5601,"30.000,00","1,0000",0,"1,0000",0,6825,"1,0000",2
5602,"274.518,00","0,4883",1,"0,1900",0,6827,"0,0000",-1
5603,"117.600,00","0,6531",0,"0,0000",0,6828,"0,0554",1
5604,"2.325.435,22","0,8691",0,"0,1900",0,6829,"0,0000",-1
5605,"35.000,00","0,8250",0,"0,0000",0,6830,"0,1624",1
5606,"25.745,25","1,0000",0,"0,0000",0,6831,"0,8181",1
5607,"57.028,07","0,7300",0,"0,0000",0,6832,"0,1089",1
5608,"14.436,00","0,9480",1,"0,0000",0,6833,"1,0000",3
5609,"73.010,00","1,0000",0,"0,0000",0,6837,"0,2478",1
5610,"39.110,00","1,0000",0,"0,0000",0,6838,"0,4599",1
5611,"105.000,00","1,0000",1,"0,0000",0,6839,"1,0000",3
5612,"304.511,58","0,8090",0,"0,0000",0,6840,"0,0606",1
5613,"3.420,00","0,9649",1,"0,0000",0,6842,"1,0000",3
5614,"124.461,08","0,6267",1,"0,3300",0,6843,"0,0005",3
5615,"11.500,00","0,8278",0,"0,0000",0,6844,"0,1547",1
5616,"183.291,67","0,8596",0,"0,9300",0,6847,"0,9999",2
5617,"39.487,50","0,6492",1,"0,0000",0,6849,"0,3399",3
5618,"35.961,28","0,8176",0,"0,0000",0,6851,"0,1580",1
5619,"12.475,31","0,9362",0,"0,2500",0,6852,"1,0000",5
5620,"3.073,07","0,5491",0,"0,2500",0,6854,"1,0000",5
5621,"16.800,00","1,0000",0,"0,0000",0,6856,"0,9810",1
5622,"78.064,64","1,1092",1,"0,0000",0,6858,"0,4704",3
5623,"168.000,00","0,5638",0,"0,0000",0,6861,"0,0359",1
5624,"100.000,00","1,0000",0,"0,0000",0,6862,"0,1692",1
5625,"22.649,20","0,8293",0,"0,0000",0,6865,"0,1686",1
5626,"94.775,69","0,8589",0,"0,0000",0,6866,"0,1088",1
5627,"135.640,00","0,4357",1,"0,0000",0,6867,"0,1763",3
5628,"102.189,00","0,7334",0,"0,3300",1,6868,"0,4243",0
5629,"163.693,51","1,0000",1,"0,0000",0,6870,"0,8814",3
5630,"43.755,72","1,0000",0,"0,3900",0,6871,"0,0000",-1
5631,"1.397.760,16","0,8794",1,"0,0000",0,6872,"0,0671",3
5632,"205.886,75","0,4743",0,"0,3900",0,6873,"0,0000",-1
5633,"172.394,00","0,9888",1,"0,0000",0,6874,"0,8824",3
5634,"17.147,82","0,8312",1,"0,0000",0,6876,"0,7352",3
5635,"24.032,00","0,9991",0,"0,0000",0,6877,"0,8382",1
5636,"272.166,85","1,0000",1,"0,0000",0,6878,"1,0000",3
5637,"6.300,00","0,6333",1,"0,0000",0,6879,"0,3035",3
5638,"90.000,00","1,0000",0,"0,0000",0,6881,"0,1965",1
5639,"86.063,25","0,1720",0,"0,0000",0,6882,"0,0173",1
5640,"25.107,00","0,9902",0,"0,3300",0,6884,"0,0000",-1
5641,"264.458,25","0,8800",0,"0,0000",0,6889,"0,0735",1
5642,"29.083,00","0,6980",0,"0,7900",0,6891,"0,0000",-1
5643,"32.000,00","0,3750",0,"0,0000",0,6892,"0,0394",1
5644,"15.500,00","0,9968",0,"0,0000",0,6894,"0,8593",1
5645,"59.394,94","0,8931",0,"1,0000",0,6895,"1,0000",2
5646,"14.625,20","0,9611",0,"0,4600",0,6896,"0,0000",-1
5647,"19.417,26","1,0896",1,"0,5300",0,6897,"0,0005",3
5648,"49.684,32","1,0000",1,"0,1400",0,6898,"0,0005",3
5649,"5.474,67","0,7666",0,"0,0000",0,6899,"0,1234",1
5650,"211.921,56","0,8495",0,"0,0000",0,6900,"0,0690",1
5651,"475.834,65","0,6873",0,"0,0000",0,6901,"0,0231",1
5652,"44.103,10","0,4881",0,"0,0000",0,6902,"0,0603",1
5653,"52.089,02","0,7971",0,"0,0000",0,6906,"0,1268",1
5654,"324.334,10","1,0000",0,"0,0000",0,6907,"0,0595",1
5655,"370.855,74","0,7576",0,"0,0000",0,6909,"0,0378",1
5656,"5.280,00","0,9900",1,"0,2500",0,6910,"0,0005",3
5657,"35.200,00","1,0000",1,"0,0000",0,6911,"1,0000",3
5658,"6.460,00","1,0000",0,"0,0000",0,6913,"1,0000",1
5659,"251.065,11","0,9982",1,"0,0000",0,6915,"1,0000",3
5660,"600,00","1,0000",0,"0,0000",0,6917,"0,5963",1
5661,"270.000,00","1,0004",1,"0,0000",0,6919,"1,0000",3
5662,"98.882,71","0,9992",1,"0,4000",1,6920,"0,0000",-1
5663,"16.552,64","0,8603",0,"0,2200",0,6921,"1,0000",5
5664,"28.849,35","0,7730",0,"0,2200",0,6923,"1,0000",5
5665,"48.589,17","0,7450",0,"0,2200",0,6924,"1,0000",5
5666,"68.964,07","0,7803",0,"0,7500",0,6925,"0,0000",-1
5667,"41.463,58","0,7857",0,"0,2200",0,6927,"1,0000",5
5668,"15.950,00","0,9822",0,"0,2200",1,6929,"0,6364",0
5669,"55.806,95","0,8316",0,"0,0000",0,6930,"0,1351",1
5670,"1.600,00","0,2688",0,"0,2800",0,6932,"0,9998",5
5671,"93.600,00","0,6538",1,"0,7500",0,6936,"1,0000",4
5672,"608.866,40","0,8492",0,"0,0000",0,6937,"0,0267",1
5673,"60.000,00","0,9950",0,"0,0000",0,6939,"0,3112",1
5674,"34.211,79","0,8369",0,"0,0000",0,6940,"0,1687",1
5675,"272.007,95","0,4357",1,"0,0000",0,6941,"0,1540",3
5676,"75.500,00","0,9934",0,"0,0000",0,6942,"0,2627",1
5677,"103.415,80","0,8902",0,"0,0000",0,6944,"0,1078",1
5678,"74.667,63","1,0000",1,"0,0000",1,6945,"0,0000",-1
5679,"1.400,00","1,0000",1,"0,0000",0,6947,"1,0000",3
5680,"46.000,00","0,9946",0,"0,0000",0,6948,"0,3831",1
5681,"448.900,00","0,3520",1,"0,0000",0,6950,"0,1065",3
5682,"25.300,00","1,0000",0,"1,0000",0,6951,"1,0000",2
5683,"64.800,00","1,0000",0,"0,0000",0,6953,"0,2798",1
5684,"74.266,65","0,7742",1,"0,0000",0,6954,"0,5767",3
5685,"166.610,15","0,8726",0,"0,3900",0,6955,"0,0000",-1
5686,"151.500,00","0,4541",0,"0,3900",1,6957,"0,3590",0
5687,"17.026,71","0,9907",1,"0,0000",0,6958,"1,0000",3
5688,"179.000,00","1,0000",1,"0,0000",0,6961,"0,8358",3
5689,"313.560,53","0,9900",0,"0,9300",0,6962,"0,9999",2
5690,"2.377.387,54","0,9999",1,"0,0000",0,6963,"0,0332",3
5691,"2.635.540,21","0,9999",1,"0,0000",0,6964,"0,0287",3
5692,"26.100,00","1,0000",0,"0,0000",0,6965,"0,7824",1
5693,"14.400,00","1,0000",1,"0,0000",0,6966,"1,0000",3
5694,"130.782,67","0,9130",0,"0,0000",1,6967,"1,0000",0
5695,"173.413,15","0,9998",1,"0,3300",1,6968,"0,0000",-1
5696,"4.656.608,74","0,7632",1,"0,0000",0,6970,"0,0138",3
5697,"31.154,36","0,8666",0,"0,0000",0,6971,"0,1865",1
5698,"18.146,65","1,0000",1,"0,9300",1,6972,"0,0000",-1
5699,"367.955,28","0,6500",0,"0,0000",0,6974,"0,0263",1
5700,"59.047,17","1,0000",0,"0,0000",0,6976,"0,2848",1
5701,"6.530,00","0,3063",0,"0,7500",0,6977,"0,0000",-1
5702,"15.140,00","0,9817",0,"0,2500",0,6978,"1,0000",5
5703,"31.942,75","1,0000",0,"0,0000",0,6979,"0,6349",1
5704,"19.942,50","0,7612",0,"0,0000",0,6980,"0,1406",1
5705,"45.875,63","1,0000",0,"0,0000",0,6981,"0,3568",1
5706,"69.517,15","1,0000",1,"0,0000",0,6982,"1,0000",3
5707,"46.454,56","0,7000",0,"0,0000",0,6983,"0,1079",1
5708,"264.025,22","0,9993",1,"0,0000",0,6984,"1,0000",3
5709,"36.629,59","0,9938",0,"0,0000",0,6985,"0,5189",1
5710,"32.002,58","0,9957",0,"0,0000",0,6986,"0,6186",1
5711,"40.000,00","1,0000",0,"0,4900",0,6987,"0,0000",-1
5712,"191.478,80","0,8409",0,"0,0000",0,6988,"0,0699",1
5713,"102.000,00","0,9765",0,"0,9600",0,6989,"1,0000",2
5714,"682.860,00","0,7820",1,"0,0000",0,6990,"0,1554",3
5715,"36.000,00","1,0000",0,"0,0000",0,6991,"0,5222",1
5716,"867.922,61","0,6124",1,"0,0000",0,6992,"0,1031",3
5717,"337.344,45","0,9450",0,"0,0000",0,6993,"0,0605",1
5718,"1.285.422,75","0,8149",0,"0,0000",0,6994,"0,0090",1
5719,"28.000,00","0,5357",0,"0,0000",0,6995,"0,0691",1
5720,"51.000,00","1,1176",0,"0,0000",0,6996,"0,0399",1
5721,"2.630,00","0,9582",0,"1,0000",0,6998,"1,0000",2
5722,"19.533,63","0,6607",0,"0,0000",0,6999,"0,0928",1
5723,"6.039,80","1,1273",1,"0,0000",0,7000,"0,4108",3
5724,"69.719,69","0,9972",1,"0,0000",0,7001,"1,0000",3
5725,"22.100,00","0,9706",0,"0,0000",0,7002,"0,3003",1
5726,"1.671,00","0,9997",0,"0,0000",0,7003,"0,6821",1
5727,"17.712,00","1,0000",0,"0,0000",0,7004,"0,9548",1
5728,"345.855,90","0,9811",1,"0,0000",0,7005,"0,6687",3
5729,"13.950,00","0,3946",1,"0,1400",0,7007,"0,0005",3
5730,"38.799,96","0,9278",0,"0,0000",0,7009,"0,2093",1
5731,"55.300,00","0,9656",0,"0,0000",0,7010,"0,1913",1
5732,"5.712,00","1,1357",1,"0,0000",0,7012,"0,3854",3
5733,"64.247,28","1,0000",0,"0,0000",0,7013,"0,2817",1
5734,"9.672,52","1,1493",1,"0,0000",0,7014,"0,3512",3
5735,"55.172,76","1,0000",1,"0,0000",0,7015,"1,0000",3
5736,"15.000,00","0,5650",0,"0,9600",0,7016,"1,0000",2
5737,"18.092.745,35","0,9275",0,"0,0000",0,7018,"0,0003",1
5738,"5.996,88","0,9223",0,"0,0000",0,7020,"0,1928",1
5739,"243.750,00","0,9920",0,"0,0000",0,7022,"0,0868",1
5740,"32.250,00","0,6800",1,"0,4900",0,7024,"0,0000",-1
5741,"65.000,00","1,0000",0,"0,0000",0,7026,"0,2765",1
5742,"183.456,00","0,9566",0,"0,0000",0,7028,"0,0880",1
5743,"170.000,00","1,0000",1,"0,0000",0,7030,"0,8544",3
5744,"185.900,00","0,4519",0,"0,0000",0,7031,"0,0290",1
5745,"86.996,50","1,0000",1,"0,0000",0,7032,"1,0000",3
5746,"60.000,00","1,0833",0,"0,0000",0,7034,"0,0562",1
5747,"28.080,00","0,9987",0,"0,0000",0,7035,"0,7735",1
5748,"12.900,00","0,6465",0,"0,0000",0,7036,"0,0858",1
5749,"1.805.047,56","0,7750",0,"0,9700",0,7037,"1,0000",2
5750,"9.972,85","0,9851",0,"0,0000",0,7038,"0,3650",1
5751,"30.040,40","0,9939",0,"0,0000",0,7040,"0,5921",1
5752,"1.085.947,12","0,9984",0,"0,0000",0,7041,"0,0111",1
5753,"91.620,00","0,7269",1,"0,0000",0,7042,"0,4634",3
5754,"57.774,53","0,9820",0,"0,0000",0,7044,"0,2582",1
5755,"25.212,00","0,9881",0,"0,0000",0,7046,"0,4245",1
5756,"22.404,09","0,5886",0,"0,0000",0,7047,"0,0789",1
5757,"32.986,59","0,6631",0,"0,0000",0,7048,"0,0975",1
5758,"423.945,81","0,9400",0,"0,0000",0,7050,"0,0446",1
5759,"211.200,00","1,0000",0,"0,0000",0,7052,"0,0894",1
5760,"27.074,84","0,9921",0,"0,0000",0,7055,"0,5558",1
5761,"60.000,00","0,9400",1,"0,0000",0,7057,"1,0000",3
5762,"300.000,00","1,0000",1,"0,6800",0,7059,"1,0000",4
5763,"23.416,66","0,8900",1,"0,0000",0,7060,"0,9422",3
5764,"33.713,45","0,9486",0,"0,4600",0,7061,"0,0000",-1
5765,"29.370,00","1,0000",0,"0,0000",0,7063,"0,6874",1
5766,"17.146,00","0,9742",0,"0,4900",0,7064,"0,0000",-1
5767,"160.980,00","0,6187",0,"0,0000",0,7067,"0,0415",1
5768,"13.743,33","0,4184",0,"0,0000",0,7068,"0,0449",1
5769,"31.200,00","1,0000",0,"0,2800",0,7069,"1,0000",5
5770,"121.874,52","0,8434",0,"0,0000",0,7070,"0,0905",1
5771,"516,66","0,8981",0,"0,5700",0,7071,"0,0000",-1
5772,"179.715,00","0,9014",0,"0,0000",0,7072,"0,0733",1
5773,"4.000,00","0,8750",0,"0,0000",0,7073,"0,1668",1
5774,"30.609,85","0,9000",0,"0,1900",0,7076,"0,0000",-1
5775,"267.137,05","0,7040",0,"0,1900",0,7079,"0,0000",-1
5776,"10.720,00","1,0000",0,"0,1900",0,7080,"0,0000",-1
5777,"120.583,98","0,9814",1,"0,0000",0,7082,"1,0000",3
5778,"6.419.995,00","1,0000",0,"1,0000",0,7083,"0,9874",2
5779,"493.337,78","1,0000",1,"0,0000",0,7084,"0,2968",3
5780,"504.595,52","0,9852",0,"0,0000",0,7085,"0,0303",1
5781,"45.883,00","0,7316",0,"0,2800",0,7086,"1,0000",5
5782,"302.106,34","0,8478",0,"0,0000",0,7088,"0,0697",1
5783,"184.472,98","0,6796",1,"0,0000",0,7089,"0,2980",3
5784,"25.337,92","1,0000",1,"0,0000",0,7090,"1,0000",3
5785,"31.866,67","0,9634",1,"0,0000",0,7092,"1,0000",3
5786,"380,00","233,4452",0,"0,0000",0,7093,"0,0000",-1
5787,"15.600,00","0,9615",1,"0,0000",0,7094,"1,0000",3
5788,"35.908,00","0,9162",1,"0,0000",0,7097,"1,0000",3
5789,"5.595,18","0,7977",0,"0,0000",0,7098,"0,1320",1
5790,"15.433,33","0,9636",1,"0,4900",0,7101,"0,0000",-1
5791,"690.574,69","0,7701",0,"0,0000",0,7103,"0,0195",1
5792,"2.800,00","0,9286",0,"0,0000",0,7104,"0,1898",1
5793,"61.901,83","0,8200",1,"0,0000",0,7105,"0,7252",3
5794,"9.107,97","1,0000",0,"0,0000",0,7107,"1,0000",1
5795,"71.977,66","1,1976",1,"0,0000",0,7108,"0,2646",3
5796,"28.754,45","0,9522",1,"0,0000",0,7111,"1,0000",3
5797,"95.000,00","0,6737",0,"0,0000",0,7112,"0,0676",1
5798,"15.598,80","0,9744",0,"0,2500",0,7113,"1,0000",5
5799,"6.000,00","0,8998",0,"0,0000",0,7115,"0,1863",1
5800,"23.000,00","0,9217",0,"0,0000",0,7116,"0,2343",1
5801,"20.700,00","1,0000",0,"0,0000",0,7117,"0,9592",1
5802,"8.850,00","0,9605",0,"0,0000",0,7118,"0,2729",1
5803,"54.000,00","0,8044",1,"0,0000",0,7119,"0,6820",3
5804,"213.350,00","0,9963",0,"0,0000",0,7120,"0,0879",1
5805,"27.588,63","0,9951",0,"0,7500",0,7121,"0,0000",-1
5806,"10.800,00","0,7778",0,"0,3300",0,7122,"0,0000",-1
5807,"4.776,00","0,9749",1,"0,0000",0,7123,"1,0000",3
5808,"24.000,00","1,0000",0,"0,0000",0,7124,"0,8386",1
5809,"1.566.000,00","0,9349",1,"0,0000",0,7127,"0,0574",3
5810,"498.642,20","0,7800",0,"0,0000",0,7128,"0,0279",1
5811,"4.300,00","0,8000",0,"0,0000",0,7129,"0,1329",1
5812,"236.634,77","0,9089",0,"0,2800",0,7130,"1,0000",5
5813,"733.598,40","0,9257",0,"0,0000",0,7131,"0,0202",1
5814,"9.765,00","1,0000",0,"0,0000",1,7132,"1,0000",0
5815,"30.043,08","0,9906",0,"0,0000",0,7133,"0,4839",1
5816,"242.000,00","0,9835",0,"0,0000",0,7134,"0,0895",1
5817,"385.100,00","0,9842",0,"0,0000",0,7135,"0,0457",1
5818,"50.420,00","1,0000",0,"0,0000",0,7136,"0,3296",1
5819,"27.270,00","0,9901",0,"0,0000",0,7138,"0,4711",1
5820,"12.277,50","0,6589",1,"0,0000",0,7140,"0,3369",3
5821,"120.000,00","1,0000",0,"0,0000",0,7142,"0,1372",1
5822,"161.839,09","0,8746",0,"0,0000",0,7144,"0,0783",1
5823,"26.087,00","0,7422",0,"0,2800",0,7145,"1,0000",5
5824,"87.932.735,71","0,8159",0,"0,0000",0,7147,"0,0000",-1
5825,"243.527,45","0,9995",1,"0,0000",0,7148,"1,0000",3
5826,"417.236,41","0,9871",0,"0,0000",0,7149,"0,0412",1
5827,"121.986,80","0,7132",0,"0,0000",0,7150,"0,0648",1
5828,"203.582,08","0,8847",0,"0,0000",1,7151,"1,0000",0
5829,"191.092,64","0,8900",0,"0,0000",1,7152,"1,0000",0
5830,"18.193,26","0,8794",1,"0,0000",0,7153,"0,9020",3
5831,"47.800,00","0,4636",0,"0,0000",0,7154,"0,0572",1
5832,"7.716,66","0,8812",0,"0,0000",0,7155,"0,1812",1
5833,"14.586,30","0,7990",0,"0,0000",0,7156,"0,1484",1
5834,"309.994,65","0,8698",0,"0,0000",0,7157,"0,0655",1
5835,"72.384,00","1,0000",1,"0,1400",0,7159,"0,0005",3
5836,"6.796,50","1,0000",0,"0,3500",0,7161,"0,0000",-1
5837,"26.791,00","0,4188",1,"0,0000",1,7163,"0,0000",-1
5838,"312.730,00","0,3800",1,"0,0000",0,7164,"0,1305",3
5839,"3.176,70","0,9611",0,"0,0000",0,7165,"0,2324",1
5840,"113.561,22","0,7394",0,"0,0000",0,7166,"0,0721",1
5841,"30.960,00","0,8140",0,"0,0000",0,7167,"0,1626",1
5842,"47.049,03","0,8058",0,"0,0000",0,7169,"0,1372",1
5843,"9.200,00","0,9348",1,"0,0000",0,7171,"1,0000",3
5844,"645.280,00","0,6625",1,"0,0000",0,7172,"0,1340",3
5845,"26.400,00","0,9714",0,"0,0000",0,7174,"0,2859",1
5846,"42.000,00","0,9929",0,"0,0000",0,7175,"0,4101",1
5847,"21.995,04","0,8071",0,"0,0000",0,7177,"0,1592",1
5848,"57.638,25","0,7041",0,"0,0000",0,7178,"0,1014",1
5849,"66.000,00","0,9451",0,"0,0000",0,7180,"0,1539",1
5850,"112.607,73","0,9734",0,"0,0000",0,7183,"0,1382",1
5851,"49.630,97","0,7685",1,"0,0000",0,7184,"0,5902",3
5852,"78.000,00","0,9985",1,"0,0000",0,7186,"1,0000",3
5853,"146.935,62","1,0000",0,"0,0000",0,7187,"0,1064",1
5854,"314.628,69","1,0000",1,"0,0000",0,7188,"0,9170",3
5855,"24.000,00","0,9800",0,"0,0000",0,7189,"0,3582",1
5856,"23.794,45","0,9968",0,"0,0000",0,7190,"0,8134",1
5857,"690.007,57","0,9796",1,"0,0000",0,7191,"0,1767",3
5858,"306.944,07","1,0000",1,"0,0000",0,7192,"0,9987",3
5859,"48.600,00","1,0000",0,"0,0000",0,7194,"0,3478",1
5860,"38,00","1000,0000",0,"0,0000",0,7195,"0,0000",-1
5861,"19.080,00","0,9748",0,"0,6800",0,7196,"1,0000",6
5862,"102.819,00","0,8020",0,"0,0000",0,7197,"0,0889",1
5863,"41.040,00","0,8684",1,"0,0000",0,7198,"0,9152",3
5864,"43.757,00","0,9789",0,"0,0000",0,7200,"0,2522",1
5865,"287.533,77","0,7422",0,"0,0000",0,7204,"0,0444",1
5866,"305.441,16","0,7720",0,"0,2800",0,7205,"1,0000",5
5867,"34.250,00","0,8496",0,"0,8500",0,7206,"0,0000",-1
5868,"66.744,24","0,8603",0,"0,6800",0,7207,"1,0000",6
5869,"14.959,79","1,0000",0,"0,0000",0,7208,"0,9476",1
5870,"32.988,43","0,9363",0,"0,1400",0,7211,"0,0000",-1
5871,"7.420,00","1,0000",1,"0,6700",0,7212,"1,0000",4
5872,"76.700,00","1,7549",1,"0,0000",0,7213,"0,0696",3
5873,"29.859,45","0,9000",1,"0,0000",0,7214,"1,0000",3
5874,"15.583,21","0,8984",0,"0,0000",0,7216,"0,2163",1
5875,"378.085,16","0,7790",0,"0,0000",0,7217,"0,0404",1
5876,"15.165,30","0,5276",0,"0,1900",0,7218,"0,0000",-1
5877,"6.805,00","0,7709",0,"0,1900",0,7220,"0,0000",-1
5878,"320.000,00","0,2313",1,"0,0000",0,7224,"0,0995",3
5879,"14.773,72","0,9949",1,"0,0000",0,7226,"1,0000",3
5880,"48.500,00","0,9072",0,"0,0000",0,7227,"0,1765",1
5881,"218.659,87","0,9112",0,"0,0000",0,7228,"0,0733",1
5882,"997.344,23","0,9605",0,"0,0000",0,7231,"0,0130",1
5883,"11.167,00","0,8776",1,"0,0000",0,7236,"0,8613",3
5884,"7.863,33","0,9284",0,"0,0000",0,7238,"0,2082",1
5885,"3.600,00","1,2500",0,"0,0000",0,7240,"0,0190",1
5886,"505.000,00","0,9703",0,"0,0000",0,7242,"0,0315",1
5887,"33.540,00","0,8580",0,"0,0000",0,7244,"0,1882",1
5888,"13.860,00","0,7545",1,"0,4900",0,7245,"0,0000",-1
5889,"23.662,00","0,9974",1,"0,0000",0,7246,"1,0000",3
5890,"5.061,00","0,8988",0,"0,0000",0,7247,"0,1812",1
5891,"6.985,00","0,9964",0,"0,0000",0,7248,"0,8750",1
5892,"149.948,31","0,7336",0,"0,0000",0,7250,"0,0583",1
5893,"6.900,00","0,9928",0,"0,0000",0,7251,"0,5999",1
5894,"3.424,75","2,8907",0,"0,0000",0,7253,"0,0025",1
5895,"16.239,05","0,9726",0,"0,0000",0,7255,"0,3340",1
5896,"887.143,31","0,8000",0,"0,0000",1,7256,"1,0000",0
5897,"18.000,00","1,0000",0,"0,0000",0,7261,"0,9400",1
5898,"10.002,50","0,9998",1,"0,6700",0,7263,"1,0000",4
5899,"13.000,00","0,4742",0,"0,0000",0,7265,"0,0561",1
5900,"133.500,00","1,0000",0,"0,0000",0,7266,"0,1193",1
5901,"14.783,87","0,8400",0,"0,0000",0,7267,"0,1722",1
5902,"22.878,66","0,8250",0,"0,0000",0,7268,"0,1710",1
5903,"221.407,23","0,9982",0,"0,0000",0,7269,"0,0874",1
5904,"9.030,10","0,9020",0,"0,0000",0,7270,"0,1984",1
5905,"68.301,78","0,7972",0,"0,0000",0,7271,"0,1095",1
5906,"313.378,26","1,0423",0,"0,0000",1,7272,"1,0000",0
5907,"24.000,00","0,9000",0,"0,9600",0,7273,"1,0000",2
5908,"691.968,27","0,7747",0,"0,0000",1,7274,"1,0000",0
5909,"480.000,00","0,9375",0,"0,0000",0,7275,"0,0373",1
5910,"79.665,00","1,0000",0,"0,0000",0,7276,"0,2305",1
5911,"18.645,96","0,6436",0,"0,0000",0,7279,"0,0876",1
5912,"450.000,00","1,0000",0,"0,0000",0,7281,"0,0351",1
5913,"54.750,00","0,4658",0,"0,0000",0,7283,"0,0560",1
5914,"41.396,84","1,0000",1,"0,0000",0,7284,"1,0000",3
5915,"304.020,00","0,5658",0,"0,0000",0,7286,"0,0236",1
5916,"29.400,00","1,0000",0,"0,1400",0,7288,"0,0000",-1
5917,"40.071,01","0,9987",1,"0,0000",0,7289,"1,0000",3
5918,"1.000.000,00","1,0500",0,"0,0000",0,7290,"0,0117",1
5919,"261.610,95","0,8365",0,"0,0000",0,7291,"0,0717",1
5920,"25.200,00","0,5119",0,"0,0000",0,7293,"0,0626",1
5921,"116.141,32","1,0000",0,"0,0000",0,7294,"0,1388",1
5922,"52.400,00","0,9924",0,"0,0000",0,7295,"0,3377",1
5923,"27.000,00","1,0000",0,"0,2800",0,7296,"1,0000",5
5924,"2.763.901,70","0,7050",0,"0,0000",0,7297,"0,0030",1
5925,"72.318,24","0,7666",0,"0,0000",0,7298,"0,0982",1
5926,"524.291,02","0,8395",0,"0,0000",0,7302,"0,0297",1
5927,"5,00","1,0000",0,"0,0000",0,7303,"0,5599",1
5928,"241.178,32","0,7474",1,"0,0000",0,7304,"0,2762",3
5929,"92.069,75","0,9516",0,"0,0000",0,7306,"0,1237",1
5930,"795.000,00","0,9182",0,"0,0000",0,7308,"0,0179",1
5931,"44.862,00","0,8224",0,"0,0000",0,7309,"0,1507",1
5932,"175.733,13","1,1768",1,"0,0000",0,7310,"0,2795",3
5933,"89.488,00","0,6117",1,"0,0000",0,7312,"0,2987",3
5934,"1.120,00","0,9464",1,"0,2800",1,7313,"0,0000",-1
5935,"21.500,00","1,0000",0,"0,1400",0,7314,"0,0000",-1
5936,"9.476,00","0,8696",0,"0,0000",0,7317,"0,1756",1
5937,"50.026,98","0,5181",0,"0,0000",0,7318,"0,0650",1
5938,"980,00","0,9286",0,"0,0000",0,7319,"0,1812",1
5939,"185.482,21","0,8734",0,"0,0000",0,7320,"0,0717",1
5940,"44.000,00","0,9318",0,"0,0000",0,7321,"0,1976",1
5941,"61.900,00","1,0000",0,"0,0000",0,7322,"0,2744",1
5942,"26.100,00","1,0690",0,"0,0000",0,7323,"0,0681",1
5943,"80.039,16","0,9875",0,"0,0000",0,7324,"0,2373",1
5944,"80.000,00","0,9987",0,"0,0000",0,7326,"0,2312",1
5945,"340.153,51","0,8086",0,"0,0000",0,7327,"0,0522",1
5946,"12.500,00","0,9920",1,"0,0000",0,7328,"1,0000",3
5947,"15.143,00","0,9884",0,"0,0000",0,7329,"0,4246",1
5948,"62.909,40","0,9920",1,"0,0000",0,7330,"1,0000",3
5949,"36.000,00","1,0000",0,"0,0000",0,7331,"0,5222",1
5950,"267.622,67","0,8690",0,"0,0000",0,7332,"0,0743",1
5951,"78.516,20","0,9456",0,"0,0000",0,7334,"0,1339",1
5952,"10.440,00","0,5747",0,"0,0000",0,7335,"0,0711",1
5953,"235.000,00","0,9528",1,"0,0000",0,7336,"0,9153",3
5954,"1.160,00","1,0000",0,"0,7500",0,7337,"0,0000",-1
5955,"10.100,00","1,0000",0,"0,7500",0,7339,"0,0000",-1
5956,"288.943,78","0,9999",1,"0,0000",0,7341,"1,0000",3
5957,"6.440,00","0,9705",0,"0,0000",0,7342,"0,2784",1
5958,"149.999,99","0,8500",0,"0,6800",0,7343,"1,0000",6
5959,"86.922,91","0,9421",0,"0,0000",0,7346,"0,1234",1
5960,"3.777.614,30","0,7367",0,"0,0000",0,7348,"0,0019",1
5961,"248.363,19","0,9990",1,"0,0000",0,7349,"1,0000",3
5962,"108.937,22","0,8524",0,"0,0000",0,7350,"0,0963",1
5963,"69.239,00","0,9886",1,"0,6000",0,7353,"1,0000",4
5964,"134.863,42","1,0000",0,"0,0000",0,7355,"0,1171",1
5965,"291.697,52","0,8487",0,"0,0000",0,7356,"0,0714",1
5966,"300.000,00","0,9870",1,"0,1900",0,7357,"0,0000",-1
5967,"227.341,02","0,8288",0,"0,0000",0,7360,"0,0682",1
5968,"54.845,57","0,8830",1,"0,0000",1,7362,"0,0000",-1
5969,"6.084,00","0,9862",0,"0,0000",0,7368,"0,3427",1
5970,"7.738,53","0,9844",0,"0,0000",0,7369,"0,3342",1
5971,"5.380,80","0,9999",0,"0,0000",0,7370,"0,9999",1
5972,"140.674,70","0,8113",0,"0,0000",0,7371,"0,0755",1
5973,"145.973,89","0,8008",0,"0,0000",0,7374,"0,0721",1
5974,"23.950,00","1,0000",0,"0,1400",0,7375,"0,0000",-1
5975,"2.483.565,95","0,7800",1,"0,0000",0,7377,"0,0310",3
5976,"488.898,03","0,9998",1,"0,0000",0,7379,"0,3016",3
5977,"66.895,03","0,9487",0,"0,4900",0,7380,"0,0000",-1
5978,"247.325,33","0,9999",1,"0,0000",0,7381,"1,0000",3
5979,"30.000,00","0,9333",1,"0,0000",0,7382,"1,0000",3
5980,"12.480,00","1,0000",0,"0,0000",0,7383,"1,0000",1
5981,"84.743,24","0,9345",0,"0,0000",0,7384,"0,1269",1
